record_timestamp,devtmpfs,sda1,cs_root,tmpfs_root,usr,nice,sys,iowait,irq,soft,steal,guest,gnice,idle,mem_total,mem_used,mem_free,mem_shared,mem_buffcached,mem_available,swap_total,swap_used,swap_free
2024-03-02 21:18:18.548+02,0,318732,5291312,5291116,11.17,0.01,14.57,0.61,0,5.21,0,0,0,68.44,3747016,1923264,575264,748,1483928,1840648,1048572,118828,929744
2024-03-02 21:18:23.556+02,0,318732,5293124,5291164,11.17,0.01,14.57,0.61,0,5.21,0,0,0,68.45,3747016,1925732,580140,748,1484696,1819716,1048572,118828,929744
2024-03-02 21:18:28.575+02,0,318732,5291028,5291024,11.16,0.01,14.56,0.61,0,5.21,0,0,0,68.46,3747016,1911988,571952,748,1484452,1830516,1048572,118828,929744
2024-03-02 21:18:33.601+02,0,318732,5291176,5291176,11.15,0.01,14.56,0.61,0,5.2,0,0,0,68.47,3747016,1908388,573708,748,1484784,1837368,1048572,118828,929744
2024-03-02 21:18:38.613+02,0,318732,5291256,5291256,11.15,0.01,14.56,0.61,0,5.2,0,0,0,68.48,3747016,1915876,580568,748,1486244,1828804,1048572,118828,929744
2024-03-02 21:18:43.631+02,0,318732,5292148,5291280,11.14,0.01,14.55,0.61,0,5.2,0,0,0,68.5,3747016,1921968,570088,748,1483244,1823336,1048572,118828,929744
2024-03-02 21:18:48.636+02,0,318732,5292160,5292160,11.14,0.01,14.55,0.61,0,5.2,0,0,0,68.51,3747016,1927428,562712,748,1485552,1818476,1048572,118828,929744
2024-03-02 21:18:53.681+02,0,318732,5292552,5292552,11.13,0.01,14.54,0.61,0,5.19,0,0,0,68.52,3747016,1912736,561464,748,1488840,1830196,1048572,118828,929744
2024-03-02 21:18:58.705+02,0,318732,5292528,5292528,11.13,0.01,14.54,0.61,0,5.19,0,0,0,68.53,3747016,1931168,560800,748,1489992,1811388,1048572,118828,929744
2024-03-02 21:19:03.71+02,0,318732,5292360,5292528,11.13,0.01,14.54,0.61,0,5.19,0,0,0,68.53,3747016,1936240,553608,748,1485352,1812460,1048572,118828,929744
2024-03-02 21:19:08.758+02,0,318732,5292772,5292756,11.12,0.01,14.54,0.61,0,5.19,0,0,0,68.54,3747016,1917968,579044,748,1483684,1825796,1048572,118828,929744
2024-03-02 21:19:15.071+02,0,318732,5292912,5292912,11.12,0.01,14.53,0.61,0,5.19,0,0,0,68.56,3747016,1923240,566676,748,1483364,1823764,1048572,118828,929744
2024-03-02 21:19:20.106+02,0,318732,5292912,5292912,11.11,0.01,14.53,0.61,0,5.18,0,0,0,68.57,3747016,1914612,575584,748,1483172,1831000,1048572,118828,929744
2024-03-02 21:19:25.126+02,0,318732,5292736,5292912,11.1,0.01,14.52,0.61,0,5.18,0,0,0,68.58,3747016,1925852,568540,748,1483332,1818988,1048572,118828,929744
2024-03-02 21:19:30.133+02,0,318732,5292448,5292440,11.1,0.01,14.52,0.61,0,5.18,0,0,0,68.6,3747016,1927408,550488,748,1483384,1817804,1048572,118828,929744
2024-03-02 21:19:35.159+02,0,318732,5292760,5292596,11.09,0.01,14.52,0.61,0,5.18,0,0,0,68.61,3747016,1925416,573124,748,1483180,1819120,1048572,118828,929744
2024-03-02 21:19:40.176+02,0,318732,5292224,5292224,11.09,0.01,14.51,0.6,0,5.17,0,0,0,68.62,3747016,1923956,572980,748,1484696,1821412,1048572,118828,929744
2024-03-02 21:19:45.19+02,0,318732,5292076,5292248,11.08,0.01,14.51,0.6,0,5.17,0,0,0,68.63,3747016,1913000,582692,748,1484644,1836552,1048572,118828,929744
2024-03-02 21:19:50.231+02,0,318732,5292108,5292104,11.08,0.01,14.51,0.6,0,5.17,0,0,0,68.65,3747016,1915012,583348,748,1483208,1830216,1048572,118828,929744
2024-03-02 21:19:55.232+02,0,318732,5292284,5292284,11.07,0.01,14.5,0.6,0,5.17,0,0,0,68.66,3747016,1922864,571736,748,1483284,1822220,1048572,118828,929744
2024-03-02 21:20:00.287+02,0,318732,5292244,5292244,11.06,0.01,14.5,0.6,0,5.16,0,0,0,68.67,3747016,1920612,571620,748,1483160,1826736,1048572,118828,929744
2024-03-02 21:20:05.311+02,0,318732,5292048,5293156,11.06,0.01,14.5,0.6,0,5.16,0,0,0,68.68,3747016,1926724,565508,748,1483540,1819912,1048572,118828,929744
2024-03-02 21:20:11.328+02,0,318732,5292132,5292132,11.06,0.01,14.49,0.6,0,5.16,0,0,0,68.69,3747016,1933968,557992,748,1483636,1811504,1048572,118828,929744
2024-03-02 21:20:16.343+02,0,318732,5294356,5292280,11.05,0.01,14.49,0.6,0,5.16,0,0,0,68.7,3747016,1936376,553268,748,1483620,1810920,1048572,118828,929744
2024-03-02 21:20:21.676+02,0,318732,5294356,5294356,11.05,0.01,14.49,0.6,0,5.16,0,0,0,68.71,3747016,1929620,551988,748,1500008,1806516,1048572,118828,929744
2024-03-02 21:20:26.691+02,0,318732,5294188,5296308,11.04,0.01,14.49,0.6,0,5.15,0,0,0,68.72,3747016,1920888,557552,748,1493860,1830640,1048572,118828,929744
2024-03-02 21:20:31.708+02,0,318732,5294216,5294216,11.04,0.01,14.48,0.6,0,5.15,0,0,0,68.73,3747016,1909352,566796,748,1495184,1843512,1048572,118828,929744
2024-03-02 21:20:37.723+02,0,318732,5294504,5294524,11.03,0.01,14.48,0.6,0,5.15,0,0,0,68.74,3747016,1906456,574336,748,1487656,1846312,1048572,118828,929744
2024-03-02 21:20:42.736+02,0,318732,5294440,5294440,11.02,0.01,14.48,0.6,0,5.15,0,0,0,68.75,3747016,1919304,574220,748,1485320,1831688,1048572,118828,929744
2024-03-02 21:20:47.763+02,0,318732,5294224,5294224,11.02,0.01,14.47,0.6,0,5.14,0,0,0,68.76,3747016,1921596,567508,748,1484204,1825200,1048572,118828,929744
2024-03-02 21:20:53.779+02,0,318732,5294256,5294256,11.01,0.01,14.47,0.6,0,5.14,0,0,0,68.77,3747016,1920308,559340,748,1487100,1835324,1048572,118828,929744
2024-03-02 21:20:58.789+02,0,318732,5294748,5294724,11,0.01,14.46,0.6,0,5.14,0,0,0,68.79,3747016,1922116,565956,760,1484456,1822508,1048572,118828,929744
2024-03-02 21:21:04.075+02,0,318732,5294792,5294792,11,0.01,14.46,0.6,0,5.14,0,0,0,68.8,3747016,1921188,549492,760,1487084,1826416,1048572,118828,929744
2024-03-02 21:21:09.091+02,0,318732,5295260,5295120,11,0.01,14.46,0.6,0,5.14,0,0,0,68.8,3747016,1914188,557644,760,1488140,1816480,1048572,118828,929744
2024-03-02 21:21:14.1+02,0,318732,5298688,5298688,10.99,0.01,14.46,0.59,0,5.13,0,0,0,68.81,3747016,1948420,551840,760,1488224,1800128,1048572,118828,929744
2024-03-02 21:21:25.195+02,0,318732,5298304,5298304,10.98,0.01,14.45,0.59,0,5.13,0,0,0,68.84,3747016,1935472,544472,760,1488196,1817644,1048572,118828,929744
2024-03-02 21:21:30.205+02,0,318732,5298360,5298360,10.98,0.01,14.45,0.59,0,5.13,0,0,0,68.85,3747016,1940384,543872,760,1488480,1806956,1048572,118828,929744
2024-03-02 21:21:40.248+02,0,318732,5294404,5294404,10.97,0.01,14.44,0.59,0,5.12,0,0,0,68.87,3747016,1921184,551912,760,1487208,1833052,1048572,118828,929744
2024-03-02 21:21:45.282+02,0,318732,5294208,5294208,10.96,0.01,14.44,0.59,0,5.12,0,0,0,68.88,3747016,1928496,556948,760,1486796,1821952,1048572,118828,929744
2024-03-02 21:21:51.297+02,0,318732,5294240,5294240,10.96,0.01,14.44,0.59,0,5.12,0,0,0,68.89,3747016,1935024,551448,760,1485820,1814856,1048572,118828,929744
2024-03-02 21:21:56.326+02,0,318732,5294436,5294436,10.95,0.01,14.43,0.59,0,5.12,0,0,0,68.9,3747016,1945476,544352,760,1486528,1801120,1048572,118828,929744
2024-03-02 21:22:01.4+02,0,318732,5294436,5294436,10.94,0.01,14.43,0.59,0,5.11,0,0,0,68.91,3747016,1944368,522196,760,1487296,1802380,1048572,118828,929744
2024-03-02 21:22:06.407+02,0,318732,5294376,5294948,10.94,0.01,14.43,0.59,0,5.11,0,0,0,68.92,3747016,1972320,513816,760,1487440,1778844,1048572,118828,929744
2024-03-02 21:22:11.413+02,0,318732,5294324,5294324,10.93,0.01,14.43,0.59,0,5.11,0,0,0,68.93,3747016,1958660,513488,760,1487272,1770808,1048572,118828,929744
2024-03-02 21:22:16.455+02,0,318732,5294464,5294464,10.93,0.01,14.42,0.59,0,5.11,0,0,0,68.94,3747016,1977376,506144,760,1485868,1770884,1048572,118828,929744
2024-03-02 21:22:21.45+02,0,318732,5294464,5294464,10.92,0.01,14.42,0.59,0,5.11,0,0,0,68.95,3747016,1987332,495576,760,1485124,1767300,1048572,118828,929744
2024-03-02 21:22:26.461+02,0,318732,5294300,5294300,10.92,0.01,14.42,0.59,0,5.1,0,0,0,68.97,3747016,1962364,520564,760,1487980,1792008,1048572,118828,929744
2024-03-02 21:22:31.48+02,0,318732,5294332,5294332,10.91,0.01,14.41,0.59,0,5.1,0,0,0,68.98,3747016,1961900,518472,760,1487784,1792712,1048572,118828,929744
2024-03-02 21:22:36.488+02,0,318732,5294536,5294556,10.91,0.01,14.41,0.59,0,5.1,0,0,0,68.99,3747016,1965032,512312,760,1485400,1784288,1048572,118828,929744
2024-03-02 21:22:41.512+02,0,318732,5294536,5294536,10.91,0.01,14.41,0.59,0,5.1,0,0,0,69,3747016,1965956,513344,760,1485644,1781980,1048572,118828,929744
2024-03-02 21:22:46.521+02,0,318732,5294364,5294364,10.9,0.01,14.41,0.58,0,5.09,0,0,0,69,3747016,1966108,519628,760,1485484,1762644,1048572,118828,929744
2024-03-02 21:22:52.545+02,0,318732,5294740,5294740,10.9,0.01,14.4,0.58,0,5.09,0,0,0,69.01,3747016,1976312,507852,760,1485612,1775712,1048572,118828,929744
2024-03-02 21:22:57.565+02,0,318732,5294888,5294888,10.9,0.01,14.4,0.58,0,5.09,0,0,0,69.02,3747016,1983924,503280,760,1485648,1762880,1048572,118828,929744
2024-03-02 21:23:02.614+02,0,318732,5294888,5294888,10.89,0.01,14.4,0.58,0,5.09,0,0,0,69.03,3747016,1969372,517780,760,1486896,1782308,1048572,118572,930000
2024-03-02 21:23:07.597+02,0,318732,5294840,5294920,10.89,0.01,14.39,0.58,0,5.08,0,0,0,69.04,3747016,1962080,538404,760,1487568,1770756,1048572,118572,930000
2024-03-02 21:23:12.623+02,0,318732,5294808,5294808,10.89,0.01,14.39,0.58,0,5.08,0,0,0,69.05,3747016,1966568,515964,760,1488204,1781912,1048572,118572,930000
2024-03-02 21:23:17.647+02,0,318732,5299060,5299060,10.88,0.01,14.39,0.58,0,5.08,0,0,0,69.06,3747016,1973168,511996,760,1487388,1773276,1048572,118572,930000
2024-03-02 21:23:22.655+02,0,318732,5299064,5299064,10.88,0.01,14.38,0.58,0,5.08,0,0,0,69.07,3747016,1981276,535928,760,1488332,1768692,1048572,118572,930000
2024-03-02 21:23:27.671+02,0,318732,5298584,5298580,10.87,0.01,14.38,0.58,0,5.08,0,0,0,69.08,3747016,1958264,528592,760,1487936,1789756,1048572,118572,930000
2024-03-02 21:23:32.705+02,0,318732,5298616,5298612,10.87,0.01,14.38,0.58,0,5.07,0,0,0,69.09,3747016,1959976,525024,760,1486144,1786980,1048572,118572,930000
2024-03-02 21:23:37.754+02,0,318732,5298796,5298816,10.86,0.01,14.37,0.58,0,5.07,0,0,0,69.1,3747016,1967476,517568,760,1486164,1782320,1048572,118572,930000
2024-03-02 21:23:42.829+02,0,318732,5298792,5298792,10.86,0.01,14.37,0.58,0,5.07,0,0,0,69.12,3747016,1968288,514340,760,1486400,1777772,1048572,118572,930000
2024-03-02 21:23:47.86+02,0,318732,5298568,5298568,10.85,0.01,14.36,0.58,0,5.07,0,0,0,69.13,3747016,1961712,517788,760,1487476,1788080,1048572,118572,930000
2024-03-02 21:23:53.482+02,0,318732,5298600,5298600,10.84,0.01,14.36,0.58,0,5.06,0,0,0,69.14,3747016,1958892,521540,760,1487728,1772220,1048572,118572,930000
2024-03-02 21:23:58.495+02,0,318732,5298764,5298764,10.84,0.01,14.36,0.58,0,5.06,0,0,0,69.15,3747016,1973344,507320,760,1486736,1777244,1048572,118572,930000
2024-03-02 21:24:03.529+02,0,318732,5298764,5298764,10.83,0.01,14.35,0.58,0,5.06,0,0,0,69.16,3747016,1969400,513252,760,1488644,1780480,1048572,118572,930000
2024-03-02 21:24:08.56+02,0,318732,5298692,5298676,10.83,0.01,14.35,0.58,0,5.06,0,0,0,69.17,3747016,1975256,507504,760,1487064,1769708,1048572,118572,930000
2024-03-02 21:24:13.581+02,0,318732,5298700,5298700,10.83,0.01,14.35,0.58,0,5.06,0,0,0,69.18,3747016,1963744,517044,760,1486760,1786236,1048572,118572,930000
2024-03-02 21:24:18.618+02,0,318732,5298836,5298836,10.82,0.01,14.35,0.58,0,5.05,0,0,0,69.19,3747016,1954292,526796,760,1486872,1793892,1048572,118572,930000
2024-03-02 21:24:23.628+02,0,318732,5298820,5298820,10.82,0.01,14.34,0.57,0,5.05,0,0,0,69.2,3747016,1966896,520096,760,1486764,1780220,1048572,118572,930000
2024-03-02 21:24:28.647+02,0,318732,5298636,5298640,10.81,0.01,14.34,0.57,0,5.05,0,0,0,69.21,3747016,1972284,510832,760,1489396,1774436,1048572,118572,930000
2024-03-02 21:24:33.656+02,0,318732,5298668,5298672,10.81,0.01,14.34,0.57,0,5.05,0,0,0,69.23,3747016,1974364,508620,760,1489512,1770036,1048572,118572,930000
2024-03-02 21:24:39.678+02,0,318732,5299524,5299200,10.8,0.01,14.33,0.57,0,5.04,0,0,0,69.24,3747016,1965648,516076,760,1489496,1779852,1048572,118572,930000
2024-03-02 21:24:50.732+02,0,318732,5298892,5298896,10.79,0.01,14.33,0.57,0,5.04,0,0,0,69.27,3747016,1959704,523080,760,1488972,1788216,1048572,118572,930000
2024-03-02 21:24:55.798+02,0,318732,5299268,5299268,10.79,0.01,14.32,0.57,0,5.04,0,0,0,69.28,3747016,1976972,505268,760,1490020,1779836,1048572,118572,930000
2024-03-02 21:25:00.812+02,0,318732,5299404,5299404,10.78,0.01,14.32,0.57,0,5.03,0,0,0,69.29,3747016,1968572,513412,760,1489980,1780900,1048572,118572,930000
2024-03-02 21:25:05.844+02,0,318732,5299428,5299452,10.78,0.01,14.32,0.57,0,5.03,0,0,0,69.3,3747016,1960672,526188,760,1492808,1771048,1048572,118572,930000
2024-03-02 21:25:10.863+02,0,318732,5299676,5299020,10.78,0.01,14.32,0.57,0,5.03,0,0,0,69.31,3747016,1968816,513036,760,1490544,1778836,1048572,118572,930000
2024-03-02 21:25:15.883+02,0,318732,5299048,5299052,10.77,0.01,14.31,0.57,0,5.03,0,0,0,69.32,3747016,1965588,515068,760,1489920,1786040,1048572,118572,930000
2024-03-02 21:25:21.911+02,0,318732,5299192,5299192,10.77,0.01,14.31,0.57,0,5.03,0,0,0,69.33,3747016,1973184,510224,760,1490820,1772500,1048572,118572,930000
2024-03-02 21:25:26.945+02,0,318732,5298812,5298812,10.76,0.01,14.31,0.57,0,5.02,0,0,0,69.34,3747016,1972196,511140,760,1490332,1781452,1048572,118316,930256
2024-03-02 21:25:31.975+02,0,318732,5298656,5298656,10.76,0.01,14.3,0.57,0,5.02,0,0,0,69.35,3747016,1973724,507124,760,1490144,1773020,1048572,118316,930256
2024-03-02 21:25:36.991+02,0,318732,5298684,5298688,10.75,0.01,14.3,0.57,0,5.02,0,0,0,69.36,3747016,1977800,505184,760,1490860,1768308,1048572,118316,930256
2024-03-02 21:25:42.017+02,0,318732,5298872,5298872,10.75,0,14.3,0.57,0,5.02,0,0,0,69.37,3747016,1982796,501004,760,1492956,1762752,1048572,118316,930256
2024-03-02 21:25:47.022+02,0,318732,5298872,5298872,10.74,0,14.3,0.57,0,5.02,0,0,0,69.38,3747016,1971676,528236,760,1491204,1778436,1048572,118316,930256
2024-03-02 21:25:52.078+02,0,318732,5298716,5298720,10.74,0,14.29,0.57,0,5.01,0,0,0,69.39,3747016,1969180,513248,760,1490364,1784468,1048572,118316,930256
2024-03-02 21:25:57.111+02,0,318732,5298748,5298752,10.73,0,14.29,0.57,0,5.01,0,0,0,69.41,3747016,1982744,500900,760,1490524,1768016,1048572,118316,930256
2024-03-02 21:26:02.134+02,0,318732,5298880,5298880,10.72,0,14.28,0.57,0,5.01,0,0,0,69.42,3747016,1989680,493468,760,1490476,1757680,1048572,118316,930256
2024-03-02 21:26:07.141+02,0,318732,5298684,5298684,10.72,0,14.28,0.57,0,5,0,0,0,69.44,3747016,1968400,514944,760,1490576,1780872,1048572,118316,930256
2024-03-02 21:26:12.155+02,0,318732,5299220,5298632,10.71,0,14.27,0.56,0,5,0,0,0,69.45,3747016,1978920,506104,760,1490312,1767964,1048572,118316,930256
2024-03-02 21:26:17.167+02,0,318732,5298640,5298644,10.71,0,14.27,0.56,0,5,0,0,0,69.46,3747016,1963616,520944,760,1488764,1787264,1048572,118316,930256
2024-03-02 21:26:22.18+02,0,318732,5298772,5298772,10.7,0,14.27,0.56,0,5,0,0,0,69.47,3747016,1968772,514352,760,1489240,1779056,1048572,118316,930256
2024-03-02 21:26:28.213+02,0,318732,5298772,5298772,10.7,0,14.26,0.56,0,5,0,0,0,69.48,3747016,1977296,502324,760,1488376,1774168,1048572,118316,930256
2024-03-02 21:26:33.233+02,0,318732,5298600,5298600,10.69,0,14.26,0.56,0,4.99,0,0,0,69.49,3747016,1983788,510368,760,1490668,1762052,1048572,118316,930256
2024-03-02 21:26:38.334+02,0,318732,5298652,5298656,10.69,0,14.26,0.56,0,4.99,0,0,0,69.5,3747016,1967192,511860,760,1490956,1788472,1048572,118316,930256
2024-03-02 21:26:43.43+02,0,318732,5298944,5299056,10.69,0,14.25,0.56,0,4.99,0,0,0,69.5,3747016,1982212,508712,760,1500592,1768712,1048572,118316,930256
2024-03-02 21:26:48.446+02,0,318732,5302948,5302948,10.68,0,14.25,0.56,0,4.99,0,0,0,69.51,3747016,1972956,500628,760,1504876,1772424,1048572,118316,930256
2024-03-02 21:26:53.47+02,0,318732,5303156,5303156,10.68,0,14.25,0.56,0,4.99,0,0,0,69.52,3747016,1981616,511832,760,1505908,1768416,1048572,118316,930256
2024-03-02 21:26:58.506+02,0,318732,5303188,5303188,10.68,0,14.25,0.56,0,4.98,0,0,0,69.53,3747016,1968624,505236,760,1505604,1780716,1048572,118316,930256
2024-03-02 21:27:03.545+02,0,318732,5303300,5303300,10.67,0,14.24,0.56,0,4.98,0,0,0,69.54,3747016,1964288,510952,760,1503028,1772248,1048572,118316,930256
2024-03-02 21:27:08.556+02,0,318732,5303260,5303260,10.67,0,14.24,0.56,0,4.98,0,0,0,69.55,3747016,1958896,516300,760,1495256,1778600,1048572,118316,930256
2024-03-02 21:27:13.698+02,0,318732,5303084,5303084,10.67,0,14.24,0.56,0,4.98,0,0,0,69.55,3747016,1974828,505304,760,1495468,1776332,1048572,118316,930256
2024-03-02 21:27:17.714+02,0,318732,5292148,5292148,10.66,0,14.24,0.56,0,4.98,0,0,0,69.56,3747016,1981168,505592,760,1484680,1764912,1048572,118316,930256
2024-03-02 21:27:23.801+02,0,318732,5292432,5292432,10.66,0,14.23,0.56,0,4.98,0,0,0,69.57,3747016,1972260,515704,760,1485956,1777732,1048572,118316,930256
2024-03-02 21:27:28.825+02,0,318732,5292112,5292112,10.66,0,14.23,0.56,0,4.97,0,0,0,69.58,3747016,1973884,513608,760,1486268,1773024,1048572,118316,930256
2024-03-02 21:27:33.83+02,0,318732,5292212,5292212,10.65,0,14.23,0.56,0,4.97,0,0,0,69.58,3747016,1986380,500588,760,1483644,1764972,1048572,118316,930256
2024-03-02 21:27:38.868+02,0,318732,5292244,5292244,10.65,0,14.23,0.56,0,4.97,0,0,0,69.59,3747016,1960560,530420,760,1483736,1773616,1048572,118060,930512
2024-03-02 21:27:43.892+02,0,318732,5292372,5293052,10.65,0,14.23,0.56,0,4.97,0,0,0,69.59,3747016,1979436,511112,760,1484076,1774276,1048572,118060,930512
2024-03-02 21:27:48.903+02,0,318732,5292428,5292428,10.65,0,14.22,0.56,0,4.97,0,0,0,69.6,3747016,1983628,503876,760,1484180,1762108,1048572,118060,930512
2024-03-02 21:27:54.934+02,0,318732,5292240,5292240,10.65,0,14.22,0.56,0,4.96,0,0,0,69.61,3747016,1969176,519120,760,1484948,1760340,1048572,118060,930512
2024-03-02 21:27:59.94+02,0,318732,5292928,5292928,10.64,0,14.22,0.55,0,4.96,0,0,0,69.62,3747016,1974460,514376,760,1484412,1774876,1048572,118060,930512
2024-03-02 21:28:04.946+02,0,318732,5292932,5292932,10.64,0,14.21,0.55,0,4.96,0,0,0,69.64,3747016,1980900,508120,760,1484924,1771968,1048572,118060,930512
2024-03-02 21:28:09.973+02,0,318732,5292956,5292956,10.63,0,14.21,0.55,0,4.96,0,0,0,69.64,3747016,1954380,531288,760,1491268,1776104,1048572,118060,930512
2024-03-02 21:28:14.99+02,0,318732,5292808,5292860,10.63,0,14.21,0.55,0,4.96,0,0,0,69.65,3747016,1969860,520160,760,1489908,1780756,1048572,118060,930512
2024-03-02 21:28:19.997+02,0,318732,5293000,5293000,10.62,0,14.2,0.55,0,4.95,0,0,0,69.66,3747016,1958860,530380,760,1489212,1794652,1048572,118060,930512
2024-03-02 21:28:25.007+02,0,318732,5292960,5292960,10.62,0,14.2,0.55,0,4.95,0,0,0,69.67,3747016,1978824,511816,760,1487648,1779728,1048572,118060,930512
2024-03-02 21:28:30.029+02,0,318732,5292960,5292960,10.61,0,14.2,0.55,0,4.95,0,0,0,69.68,3747016,1963944,524644,760,1487916,1790496,1048572,118060,930512
2024-03-02 21:28:35.041+02,0,318732,5292808,5292812,10.61,0,14.2,0.55,0,4.95,0,0,0,69.69,3747016,1959060,531400,760,1489440,1794672,1048572,118060,930512
2024-03-02 21:28:40.114+02,0,318732,5292888,5293016,10.6,0,14.19,0.55,0,4.95,0,0,0,69.7,3747016,1965416,523900,760,1487224,1783868,1048572,118060,930512
2024-03-02 21:28:45.113+02,0,318732,5294064,5294104,10.6,0,14.19,0.55,0,4.94,0,0,0,69.71,3747016,1976640,511016,760,1487420,1775272,1048572,118060,930512
2024-03-02 21:28:50.145+02,0,318732,5294064,5294384,10.6,0,14.19,0.55,0,4.94,0,0,0,69.72,3747016,1961744,524176,760,1486844,1788532,1048572,118060,930512
2024-03-02 21:28:56.265+02,0,318732,5294188,5294188,10.59,0,14.19,0.55,0,4.94,0,0,0,69.73,3747016,1980492,507152,760,1487376,1770592,1048572,118060,930512
2024-03-02 21:29:00.293+02,0,318732,5294220,5294220,10.59,0,14.19,0.55,0,4.94,0,0,0,69.73,3747016,1972180,515940,760,1487576,1777812,1048572,118060,930512
2024-03-02 21:29:06.336+02,0,318732,5294348,5294348,10.58,0,14.18,0.55,0,4.94,0,0,0,69.74,3747016,1965308,522732,760,1487824,1769352,1048572,118060,930512
2024-03-02 21:29:11.331+02,0,318732,5294348,5294348,10.58,0,14.18,0.55,0,4.93,0,0,0,69.75,3747016,1970856,519148,760,1488712,1785260,1048572,118060,930512
2024-03-02 21:29:16.355+02,0,318732,5294220,5294260,10.58,0,14.18,0.55,0,4.93,0,0,0,69.76,3747016,1964364,526916,760,1487508,1767172,1048572,118060,930512
2024-03-02 21:29:21.379+02,0,318732,5294440,5294440,10.57,0,14.18,0.55,0,4.93,0,0,0,69.77,3747016,1954644,535076,760,1485916,1777464,1048572,118060,930512
2024-03-02 21:29:26.387+02,0,318732,5294100,5294100,10.57,0,14.17,0.55,0,4.93,0,0,0,69.78,3747016,1964148,523996,760,1485820,1786256,1048572,118060,930512
2024-03-02 21:29:31.412+02,0,318732,5294100,5294100,10.56,0,14.17,0.55,0,4.93,0,0,0,69.79,3747016,1968512,520260,760,1486180,1779496,1048572,118060,930512
2024-03-02 21:29:36.422+02,0,318732,5293956,5293956,10.56,0,14.17,0.55,0,4.93,0,0,0,69.8,3747016,1961764,525652,760,1486152,1771000,1048572,118060,930512
2024-03-02 21:29:41.442+02,0,318732,5294112,5294112,10.55,0,14.17,0.55,0,4.92,0,0,0,69.81,3747016,1981224,506292,760,1486136,1772520,1048572,118060,930512
2024-03-02 21:29:46.514+02,0,318732,5294112,5294284,10.55,0,14.16,0.55,0,4.92,0,0,0,69.81,3747016,1984844,505032,760,1487648,1765520,1048572,118060,930512
2024-03-02 21:29:51.53+02,0,318732,5302068,5302068,10.55,0,14.16,0.54,0,4.92,0,0,0,69.81,3747016,1941992,536784,760,1496092,1816784,1048572,118060,930512
2024-03-02 21:29:56.553+02,0,318732,5301916,5301916,10.55,0,14.16,0.54,0,4.92,0,0,0,69.82,3747016,1929972,548556,760,1493564,1796416,1048572,118060,930512
2024-03-02 21:30:02.583+02,0,318732,5302052,5302052,10.54,0,14.16,0.54,0,4.92,0,0,0,69.83,3747016,1936476,542236,760,1493312,1811776,1048572,118060,930512
2024-03-02 21:30:12.632+02,0,318732,5304108,5304108,10.53,0,14.15,0.54,0,4.91,0,0,0,69.85,3747016,1936936,544576,760,1494708,1804896,1048572,118060,930512
2024-03-02 21:30:17.65+02,0,318732,5303960,5304120,10.53,0,14.15,0.54,0,4.91,0,0,0,69.86,3747016,1954748,530924,760,1485904,1808260,1048572,118060,930512
2024-03-02 21:30:23.68+02,0,318732,5296120,5296120,10.53,0,14.15,0.54,0,4.91,0,0,0,69.87,3747016,1941964,546312,760,1486240,1810776,1048572,118060,930512
2024-03-02 21:30:28.713+02,0,318732,5296092,5296092,10.52,0,14.14,0.54,0,4.91,0,0,0,69.88,3747016,1936300,548068,760,1486192,1801728,1048572,118060,930512
